Tarix (gün.ay.il);Stansiya;Gündəlik gediş sayı
2025-01-20 00:00:00,000;"Nəriman Nərimanov";35794
2025-01-21 00:00:00,000;"Nəriman Nərimanov";50513
2025-01-22 00:00:00,000;"Nəriman Nərimanov";48225
2025-01-23 00:00:00,000;"Nəriman Nərimanov";46236
2025-01-24 00:00:00,000;"Nəriman Nərimanov";50782
2025-01-25 00:00:00,000;"Nəriman Nərimanov";39356
2025-01-26 00:00:00,000;"Nəriman Nərimanov";24325
2025-01-27 00:00:00,000;"Nəriman Nərimanov";48935
2025-01-28 00:00:00,000;"Nəriman Nərimanov";47201
2025-01-29 00:00:00,000;"Nəriman Nərimanov";35430
2025-01-30 00:00:00,000;"Nəriman Nərimanov";48449
2025-01-31 00:00:00,000;"Nəriman Nərimanov";49051
2025-02-01 00:00:00,000;"Nəriman Nərimanov";39618
2025-02-02 00:00:00,000;"Nəriman Nərimanov";28763
2025-02-03 00:00:00,000;"Nəriman Nərimanov";45814
2025-02-04 00:00:00,000;"Nəriman Nərimanov";49868
2025-02-05 00:00:00,000;"Nəriman Nərimanov";46034
2025-02-06 00:00:00,000;"Nəriman Nərimanov";45391
2025-02-07 00:00:00,000;"Nəriman Nərimanov";42530
2025-02-08 00:00:00,000;"Nəriman Nərimanov";31630
2025-02-09 00:00:00,000;"Nəriman Nərimanov";23790
2025-02-10 00:00:00,000;"Nəriman Nərimanov";48115
2025-02-11 00:00:00,000;"Nəriman Nərimanov";48601
2025-02-12 00:00:00,000;"Nəriman Nərimanov";49327
2025-02-13 00:00:00,000;"Nəriman Nərimanov";48751
2025-02-14 00:00:00,000;"Nəriman Nərimanov";49535
2025-02-15 00:00:00,000;"Nəriman Nərimanov";40312
2025-02-16 00:00:00,000;"Nəriman Nərimanov";31693
2025-02-17 00:00:00,000;"Nəriman Nərimanov";53573
2025-02-18 00:00:00,000;"Nəriman Nərimanov";52686
2025-02-19 00:00:00,000;"Nəriman Nərimanov";51998
2025-02-20 00:00:00,000;"Nəriman Nərimanov";47019
2025-02-21 00:00:00,000;"Nəriman Nərimanov";39312
2025-02-22 00:00:00,000;"Nəriman Nərimanov";29907
2025-02-23 00:00:00,000;"Nəriman Nərimanov";28462
2025-02-24 00:00:00,000;"Nəriman Nərimanov";36933
2025-02-25 00:00:00,000;"Nəriman Nərimanov";47547
2025-02-26 00:00:00,000;"Nəriman Nərimanov";51666
2025-02-27 00:00:00,000;"Nəriman Nərimanov";46528
2025-02-28 00:00:00,000;"Nəriman Nərimanov";53147
2025-03-01 00:00:00,000;"Nəriman Nərimanov";31075
2025-03-02 00:00:00,000;"Nəriman Nərimanov";27209
2025-03-03 00:00:00,000;"Nəriman Nərimanov";54432
2025-03-04 00:00:00,000;"Nəriman Nərimanov";54841
2025-03-05 00:00:00,000;"Nəriman Nərimanov";55512
2025-03-06 00:00:00,000;"Nəriman Nərimanov";56487
2025-03-07 00:00:00,000;"Nəriman Nərimanov";61998
2025-03-08 00:00:00,000;"Nəriman Nərimanov";43327
2025-03-09 00:00:00,000;"Nəriman Nərimanov";30908
2025-03-10 00:00:00,000;"Nəriman Nərimanov";55850
2025-03-11 00:00:00,000;"Nəriman Nərimanov";55669
2025-03-12 00:00:00,000;"Nəriman Nərimanov";53932
2025-03-13 00:00:00,000;"Nəriman Nərimanov";54911
2025-03-14 00:00:00,000;"Nəriman Nərimanov";56777
2025-03-15 00:00:00,000;"Nəriman Nərimanov";43840
2025-03-16 00:00:00,000;"Nəriman Nərimanov";31395
2025-03-17 00:00:00,000;"Nəriman Nərimanov";56693
2025-03-18 00:00:00,000;"Nəriman Nərimanov";54161
2025-03-19 00:00:00,000;"Nəriman Nərimanov";48209
2025-03-20 00:00:00,000;"Nəriman Nərimanov";19003
2025-03-21 00:00:00,000;"Nəriman Nərimanov";19394
2025-03-22 00:00:00,000;"Nəriman Nərimanov";23805
2025-03-23 00:00:00,000;"Nəriman Nərimanov";22846
2025-03-24 00:00:00,000;"Nəriman Nərimanov";28545
2025-03-25 00:00:00,000;"Nəriman Nərimanov";35286
2025-03-26 00:00:00,000;"Nəriman Nərimanov";37225
2025-03-27 00:00:00,000;"Nəriman Nərimanov";36709
2025-03-28 00:00:00,000;"Nəriman Nərimanov";37094
2025-03-29 00:00:00,000;"Nəriman Nərimanov";34871
2025-03-30 00:00:00,000;"Nəriman Nərimanov";26746
2025-03-31 00:00:00,000;"Nəriman Nərimanov";35924
2025-04-01 00:00:00,000;"Nəriman Nərimanov";55243
2025-04-02 00:00:00,000;"Nəriman Nərimanov";56612
2025-04-03 00:00:00,000;"Nəriman Nərimanov";56269
2025-04-04 00:00:00,000;"Nəriman Nərimanov";50803
2025-04-05 00:00:00,000;"Nəriman Nərimanov";47034
2025-04-06 00:00:00,000;"Nəriman Nərimanov";32697
2025-04-07 00:00:00,000;"Nəriman Nərimanov";56896
2025-04-08 00:00:00,000;"Nəriman Nərimanov";56243
2025-04-09 00:00:00,000;"Nəriman Nərimanov";53865
2025-04-10 00:00:00,000;"Nəriman Nərimanov";50370
2025-04-11 00:00:00,000;"Nəriman Nərimanov";53325
2025-04-12 00:00:00,000;"Nəriman Nərimanov";42080
2025-04-13 00:00:00,000;"Nəriman Nərimanov";30139
2025-04-14 00:00:00,000;"Nəriman Nərimanov";47385
2025-04-15 00:00:00,000;"Nəriman Nərimanov";51887
2025-04-16 00:00:00,000;"Nəriman Nərimanov";30036
2025-04-17 00:00:00,000;"Nəriman Nərimanov";49039
2025-04-18 00:00:00,000;"Nəriman Nərimanov";55816
2025-04-19 00:00:00,000;"Nəriman Nərimanov";44012
2025-04-20 00:00:00,000;"Nəriman Nərimanov";30692
2025-04-21 00:00:00,000;"Nəriman Nərimanov";56164
2025-04-22 00:00:00,000;"Nəriman Nərimanov";55951
2025-04-23 00:00:00,000;"Nəriman Nərimanov";55223
2025-04-24 00:00:00,000;"Nəriman Nərimanov";54455
2025-04-25 00:00:00,000;"Nəriman Nərimanov";55649
2025-04-26 00:00:00,000;"Nəriman Nərimanov";42090
2025-04-27 00:00:00,000;"Nəriman Nərimanov";28891
2025-04-28 00:00:00,000;"Nəriman Nərimanov";47831
2025-04-29 00:00:00,000;"Nəriman Nərimanov";50135
2025-04-30 00:00:00,000;"Nəriman Nərimanov";54621
2025-05-01 00:00:00,000;"Nəriman Nərimanov";55539
2025-05-02 00:00:00,000;"Nəriman Nərimanov";54855
2025-05-03 00:00:00,000;"Nəriman Nərimanov";42178
2025-05-04 00:00:00,000;"Nəriman Nərimanov";30320
2025-05-05 00:00:00,000;"Nəriman Nərimanov";54387
2025-05-06 00:00:00,000;"Nəriman Nərimanov";54468
2025-05-07 00:00:00,000;"Nəriman Nərimanov";55723
2025-05-08 00:00:00,000;"Nəriman Nərimanov";56966
2025-05-09 00:00:00,000;"Nəriman Nərimanov";41067
2025-05-10 00:00:00,000;"Nəriman Nərimanov";40322
2025-05-11 00:00:00,000;"Nəriman Nərimanov";29939
2025-05-12 00:00:00,000;"Nəriman Nərimanov";55437
2025-05-13 00:00:00,000;"Nəriman Nərimanov";55387
2025-05-14 00:00:00,000;"Nəriman Nərimanov";51053
2025-05-15 00:00:00,000;"Nəriman Nərimanov";52568
2025-05-16 00:00:00,000;"Nəriman Nərimanov";54803
2025-05-17 00:00:00,000;"Nəriman Nərimanov";42663
2025-05-18 00:00:00,000;"Nəriman Nərimanov";28739
2025-05-19 00:00:00,000;"Nəriman Nərimanov";53681
2025-05-20 00:00:00,000;"Nəriman Nərimanov";54884
2025-05-21 00:00:00,000;"Nəriman Nərimanov";52108
2025-05-22 00:00:00,000;"Nəriman Nərimanov";54154
2025-05-23 00:00:00,000;"Nəriman Nərimanov";54998
2025-05-24 00:00:00,000;"Nəriman Nərimanov";40511
2025-05-25 00:00:00,000;"Nəriman Nərimanov";29426
2025-05-26 00:00:00,000;"Nəriman Nərimanov";53226
2025-05-27 00:00:00,000;"Nəriman Nərimanov";53971
2025-05-28 00:00:00,000;"Nəriman Nərimanov";38127
2025-05-29 00:00:00,000;"Nəriman Nərimanov";50632
2025-05-30 00:00:00,000;"Nəriman Nərimanov";51692
2025-05-31 00:00:00,000;"Nəriman Nərimanov";39434
2025-06-01 00:00:00,000;"Nəriman Nərimanov";33321
2025-06-02 00:00:00,000;"Nəriman Nərimanov";50060
2025-06-03 00:00:00,000;"Nəriman Nərimanov";48182
2025-06-04 00:00:00,000;"Nəriman Nərimanov";49116
2025-06-05 00:00:00,000;"Nəriman Nərimanov";54581
2025-06-06 00:00:00,000;"Nəriman Nərimanov";30416
2025-06-07 00:00:00,000;"Nəriman Nərimanov";28483
2025-06-08 00:00:00,000;"Nəriman Nərimanov";26724
2025-06-09 00:00:00,000;"Nəriman Nərimanov";37109
2025-06-10 00:00:00,000;"Nəriman Nərimanov";50762
2025-06-11 00:00:00,000;"Nəriman Nərimanov";49990
2025-06-12 00:00:00,000;"Nəriman Nərimanov";49822
2025-06-13 00:00:00,000;"Nəriman Nərimanov";51536
2025-06-14 00:00:00,000;"Nəriman Nərimanov";36382
2025-06-15 00:00:00,000;"Nəriman Nərimanov";27069
2025-06-16 00:00:00,000;"Nəriman Nərimanov";34929
2025-06-17 00:00:00,000;"Nəriman Nərimanov";49604
2025-06-18 00:00:00,000;"Nəriman Nərimanov";47821
2025-06-19 00:00:00,000;"Nəriman Nərimanov";47281
2025-06-20 00:00:00,000;"Nəriman Nərimanov";48507
2025-06-21 00:00:00,000;"Nəriman Nərimanov";42221
2025-06-22 00:00:00,000;"Nəriman Nərimanov";25686
2025-06-23 00:00:00,000;"Nəriman Nərimanov";48197
2025-06-24 00:00:00,000;"Nəriman Nərimanov";48305
2025-06-25 00:00:00,000;"Nəriman Nərimanov";49861
2025-06-26 00:00:00,000;"Nəriman Nərimanov";35397
2025-06-27 00:00:00,000;"Nəriman Nərimanov";35475
2025-06-28 00:00:00,000;"Nəriman Nərimanov";31840
2025-06-29 00:00:00,000;"Nəriman Nərimanov";24362
2025-06-30 00:00:00,000;"Nəriman Nərimanov";47048
2025-07-01 00:00:00,000;"Nəriman Nərimanov";46512
2025-07-02 00:00:00,000;"Nəriman Nərimanov";45170
2025-07-03 00:00:00,000;"Nəriman Nərimanov";44352
2025-07-04 00:00:00,000;"Nəriman Nərimanov";44210
2025-07-05 00:00:00,000;"Nəriman Nərimanov";33236
2025-07-06 00:00:00,000;"Nəriman Nərimanov";25389
2025-07-07 00:00:00,000;"Nəriman Nərimanov";44487
2025-07-08 00:00:00,000;"Nəriman Nərimanov";44137
2025-07-09 00:00:00,000;"Nəriman Nərimanov";43238
2025-07-10 00:00:00,000;"Nəriman Nərimanov";42070
2025-07-11 00:00:00,000;"Nəriman Nərimanov";41921
2025-07-12 00:00:00,000;"Nəriman Nərimanov";32322
2025-07-13 00:00:00,000;"Nəriman Nərimanov";22800
2025-07-14 00:00:00,000;"Nəriman Nərimanov";39760
2025-07-15 00:00:00,000;"Nəriman Nərimanov";40050
2025-07-16 00:00:00,000;"Nəriman Nərimanov";39811
2025-07-17 00:00:00,000;"Nəriman Nərimanov";39144
2025-07-18 00:00:00,000;"Nəriman Nərimanov";39494
2025-07-19 00:00:00,000;"Nəriman Nərimanov";30748
2025-07-20 00:00:00,000;"Nəriman Nərimanov";21195
2025-07-21 00:00:00,000;"Nəriman Nərimanov";38192
2025-07-22 00:00:00,000;"Nəriman Nərimanov";38654
2025-07-23 00:00:00,000;"Nəriman Nərimanov";38202
2025-07-24 00:00:00,000;"Nəriman Nərimanov";37712
2025-07-25 00:00:00,000;"Nəriman Nərimanov";38730
2025-07-26 00:00:00,000;"Nəriman Nərimanov";30546
2025-07-27 00:00:00,000;"Nəriman Nərimanov";22437
2025-07-28 00:00:00,000;"Nəriman Nərimanov";38500
2025-07-29 00:00:00,000;"Nəriman Nərimanov";38354
2025-07-30 00:00:00,000;"Nəriman Nərimanov";39607
2025-07-31 00:00:00,000;"Nəriman Nərimanov";37895
2025-08-01 00:00:00,000;"Nəriman Nərimanov";38566
2025-08-02 00:00:00,000;"Nəriman Nərimanov";29528
2025-08-03 00:00:00,000;"Nəriman Nərimanov";21716
2025-08-04 00:00:00,000;"Nəriman Nərimanov";38093
2025-08-05 00:00:00,000;"Nəriman Nərimanov";37314
2025-08-06 00:00:00,000;"Nəriman Nərimanov";36716
2025-08-07 00:00:00,000;"Nəriman Nərimanov";36100
2025-08-08 00:00:00,000;"Nəriman Nərimanov";37188
2025-08-09 00:00:00,000;"Nəriman Nərimanov";30350
2025-08-10 00:00:00,000;"Nəriman Nərimanov";23056
2025-08-11 00:00:00,000;"Nəriman Nərimanov";37886
2025-08-12 00:00:00,000;"Nəriman Nərimanov";40171
2025-08-13 00:00:00,000;"Nəriman Nərimanov";38966
2025-08-14 00:00:00,000;"Nəriman Nərimanov";38614
2025-08-15 00:00:00,000;"Nəriman Nərimanov";38646
2025-08-16 00:00:00,000;"Nəriman Nərimanov";30962
2025-08-17 00:00:00,000;"Nəriman Nərimanov";23000
2025-08-18 00:00:00,000;"Nəriman Nərimanov";39682
2025-08-19 00:00:00,000;"Nəriman Nərimanov";38921
2025-08-20 00:00:00,000;"Nəriman Nərimanov";39055
2025-08-21 00:00:00,000;"Nəriman Nərimanov";38991
2025-08-22 00:00:00,000;"Nəriman Nərimanov";39508
2025-08-23 00:00:00,000;"Nəriman Nərimanov";31675
2025-08-24 00:00:00,000;"Nəriman Nərimanov";23152
2025-08-25 00:00:00,000;"Nəriman Nərimanov";40636
2025-08-26 00:00:00,000;"Nəriman Nərimanov";40916
2025-08-27 00:00:00,000;"Nəriman Nərimanov";42705
2025-08-28 00:00:00,000;"Nəriman Nərimanov";41629
2025-08-29 00:00:00,000;"Nəriman Nərimanov";43607
2025-08-30 00:00:00,000;"Nəriman Nərimanov";33881
2025-08-31 00:00:00,000;"Nəriman Nərimanov";25243
2025-09-01 00:00:00,000;"Nəriman Nərimanov";46259
2025-09-02 00:00:00,000;"Nəriman Nərimanov";45587
2025-09-03 00:00:00,000;"Nəriman Nərimanov";46477
2025-09-04 00:00:00,000;"Nəriman Nərimanov";46022
2025-09-05 00:00:00,000;"Nəriman Nərimanov";47679
2025-09-06 00:00:00,000;"Nəriman Nərimanov";38406
2025-09-07 00:00:00,000;"Nəriman Nərimanov";28180
2025-09-08 00:00:00,000;"Nəriman Nərimanov";49272
2025-09-09 00:00:00,000;"Nəriman Nərimanov";50385
2025-09-10 00:00:00,000;"Nəriman Nərimanov";49827
2025-09-11 00:00:00,000;"Nəriman Nərimanov";50882
2025-09-12 00:00:00,000;"Nəriman Nərimanov";50809
2025-09-13 00:00:00,000;"Nəriman Nərimanov";45978
2025-09-14 00:00:00,000;"Nəriman Nərimanov";28547
2025-09-15 00:00:00,000;"Nəriman Nərimanov";62221
2025-09-16 00:00:00,000;"Nəriman Nərimanov";61215
2025-09-17 00:00:00,000;"Nəriman Nərimanov";57445
2025-09-18 00:00:00,000;"Nəriman Nərimanov";58764
2025-09-19 00:00:00,000;"Nəriman Nərimanov";59278
2025-09-20 00:00:00,000;"Nəriman Nərimanov";41935
2025-09-21 00:00:00,000;"Nəriman Nərimanov";29460
2025-09-22 00:00:00,000;"Nəriman Nərimanov";58751
2025-09-23 00:00:00,000;"Nəriman Nərimanov";59196
2025-09-24 00:00:00,000;"Nəriman Nərimanov";56807
2025-09-25 00:00:00,000;"Nəriman Nərimanov";56697
2025-09-26 00:00:00,000;"Nəriman Nərimanov";56340
2025-09-27 00:00:00,000;"Nəriman Nərimanov";38242
2025-09-28 00:00:00,000;"Nəriman Nərimanov";28580
2025-09-29 00:00:00,000;"Nəriman Nərimanov";56790
2025-09-30 00:00:00,000;"Nəriman Nərimanov";56234
2025-10-01 00:00:00,000;"Nəriman Nərimanov";56526
2025-10-02 00:00:00,000;"Nəriman Nərimanov";55024
2025-10-03 00:00:00,000;"Nəriman Nərimanov";57683
2025-10-04 00:00:00,000;"Nəriman Nərimanov";42876
2025-10-05 00:00:00,000;"Nəriman Nərimanov";29980
2025-10-06 00:00:00,000;"Nəriman Nərimanov";56839
2025-10-07 00:00:00,000;"Nəriman Nərimanov";57382
2025-10-08 00:00:00,000;"Nəriman Nərimanov";56467
2025-10-09 00:00:00,000;"Nəriman Nərimanov";56435
2025-10-10 00:00:00,000;"Nəriman Nərimanov";58463
2025-10-11 00:00:00,000;"Nəriman Nərimanov";42923
2025-10-12 00:00:00,000;"Nəriman Nərimanov";29376
2025-10-13 00:00:00,000;"Nəriman Nərimanov";57328
2025-10-14 00:00:00,000;"Nəriman Nərimanov";56978
2025-10-15 00:00:00,000;"Nəriman Nərimanov";56558
2025-10-16 00:00:00,000;"Nəriman Nərimanov";55845
2025-10-17 00:00:00,000;"Nəriman Nərimanov";54788
2025-10-18 00:00:00,000;"Nəriman Nərimanov";41468
2025-10-19 00:00:00,000;"Nəriman Nərimanov";28680
2025-10-20 00:00:00,000;"Nəriman Nərimanov";56321
2025-10-21 00:00:00,000;"Nəriman Nərimanov";55470
2025-10-22 00:00:00,000;"Nəriman Nərimanov";55363
2025-10-23 00:00:00,000;"Nəriman Nərimanov";55085
2025-10-24 00:00:00,000;"Nəriman Nərimanov";56350
2025-10-25 00:00:00,000;"Nəriman Nərimanov";40787
2025-10-26 00:00:00,000;"Nəriman Nərimanov";28000
2025-10-27 00:00:00,000;"Nəriman Nərimanov";55911
2025-10-28 00:00:00,000;"Nəriman Nərimanov";56105
2025-10-29 00:00:00,000;"Nəriman Nərimanov";55411
2025-10-30 00:00:00,000;"Nəriman Nərimanov";54210
2025-10-31 00:00:00,000;"Nəriman Nərimanov";58239
2025-11-01 00:00:00,000;"Nəriman Nərimanov";42955
2025-11-02 00:00:00,000;"Nəriman Nərimanov";28590
2025-11-03 00:00:00,000;"Nəriman Nərimanov";56087
2025-11-04 00:00:00,000;"Nəriman Nərimanov";54972
2025-11-05 00:00:00,000;"Nəriman Nərimanov";58194
2025-11-06 00:00:00,000;"Nəriman Nərimanov";59870
2025-11-07 00:00:00,000;"Nəriman Nərimanov";61355
2025-11-08 00:00:00,000;"Nəriman Nərimanov";39533
2025-11-09 00:00:00,000;"Nəriman Nərimanov";27865
2025-11-10 00:00:00,000;"Nəriman Nərimanov";35284
2025-11-11 00:00:00,000;"Nəriman Nərimanov";38323
2025-11-12 00:00:00,000;"Nəriman Nərimanov";55855
2025-11-13 00:00:00,000;"Nəriman Nərimanov";55924
2025-11-14 00:00:00,000;"Nəriman Nərimanov";57363
2025-11-15 00:00:00,000;"Nəriman Nərimanov";41520
2025-11-16 00:00:00,000;"Nəriman Nərimanov";30711
2025-11-17 00:00:00,000;"Nəriman Nərimanov";57425
2025-11-18 00:00:00,000;"Nəriman Nərimanov";57364
2025-11-19 00:00:00,000;"Nəriman Nərimanov";57592
2025-11-20 00:00:00,000;"Nəriman Nərimanov";56913
2025-11-21 00:00:00,000;"Nəriman Nərimanov";57446
2025-11-22 00:00:00,000;"Nəriman Nərimanov";41899
2025-11-23 00:00:00,000;"Nəriman Nərimanov";28787
2025-11-24 00:00:00,000;"Nəriman Nərimanov";56950
2025-11-25 00:00:00,000;"Nəriman Nərimanov";57422
2025-11-26 00:00:00,000;"Nəriman Nərimanov";56545
2025-11-27 00:00:00,000;"Nəriman Nərimanov";56532
2025-11-28 00:00:00,000;"Nəriman Nərimanov";60176
2025-11-29 00:00:00,000;"Nəriman Nərimanov";44086
2025-11-30 00:00:00,000;"Nəriman Nərimanov";30989
2025-12-01 00:00:00,000;"Nəriman Nərimanov";57328
2025-12-02 00:00:00,000;"Nəriman Nərimanov";57114
2025-12-03 00:00:00,000;"Nəriman Nərimanov";55959
2025-12-04 00:00:00,000;"Nəriman Nərimanov";57590
2025-12-05 00:00:00,000;"Nəriman Nərimanov";52475
2025-12-06 00:00:00,000;"Nəriman Nərimanov";44861
2025-12-07 00:00:00,000;"Nəriman Nərimanov";30595
2025-12-08 00:00:00,000;"Nəriman Nərimanov";54288
2025-12-09 00:00:00,000;"Nəriman Nərimanov";56354
2025-12-10 00:00:00,000;"Nəriman Nərimanov";51326
2025-12-11 00:00:00,000;"Nəriman Nərimanov";55502
2025-12-12 00:00:00,000;"Nəriman Nərimanov";57867
2025-12-13 00:00:00,000;"Nəriman Nərimanov";45089
2025-12-14 00:00:00,000;"Nəriman Nərimanov";28029
2025-12-15 00:00:00,000;"Nəriman Nərimanov";55401
2025-12-16 00:00:00,000;"Nəriman Nərimanov";56283
2025-12-17 00:00:00,000;"Nəriman Nərimanov";57296
2025-12-18 00:00:00,000;"Nəriman Nərimanov";57551
2025-12-19 00:00:00,000;"Nəriman Nərimanov";59215
2025-12-20 00:00:00,000;"Nəriman Nərimanov";45232
2025-12-21 00:00:00,000;"Nəriman Nərimanov";32128
2025-12-22 00:00:00,000;"Nəriman Nərimanov";56394
2025-12-23 00:00:00,000;"Nəriman Nərimanov";57893
2025-12-24 00:00:00,000;"Nəriman Nərimanov";57224
2025-12-25 00:00:00,000;"Nəriman Nərimanov";52013
2025-12-26 00:00:00,000;"Nəriman Nərimanov";56287
2025-12-27 00:00:00,000;"Nəriman Nərimanov";45991
2025-12-28 00:00:00,000;"Nəriman Nərimanov";29803
2025-12-29 00:00:00,000;"Nəriman Nərimanov";51202
2025-12-30 00:00:00,000;"Nəriman Nərimanov";47235
2025-12-31 00:00:00,000;"Nəriman Nərimanov";23301
2025-01-01 00:00:00,000;"Nəsimi";5515
2025-01-02 00:00:00,000;"Nəsimi";6076
2025-01-03 00:00:00,000;"Nəsimi";7365
2025-01-04 00:00:00,000;"Nəsimi";7494
2025-01-05 00:00:00,000;"Nəsimi";5969
2025-01-06 00:00:00,000;"Nəsimi";10034
2025-01-07 00:00:00,000;"Nəsimi";10429
2025-01-08 00:00:00,000;"Nəsimi";10188
2025-01-09 00:00:00,000;"Nəsimi";10613
2025-01-10 00:00:00,000;"Nəsimi";10992
2025-01-11 00:00:00,000;"Nəsimi";8740
2025-01-12 00:00:00,000;"Nəsimi";6499
2025-01-13 00:00:00,000;"Nəsimi";10983
2025-01-14 00:00:00,000;"Nəsimi";10396
2025-01-15 00:00:00,000;"Nəsimi";10322
2025-01-16 00:00:00,000;"Nəsimi";10488
2025-01-17 00:00:00,000;"Nəsimi";11076
2025-01-18 00:00:00,000;"Nəsimi";8605
2025-01-19 00:00:00,000;"Nəsimi";6105
2025-01-20 00:00:00,000;"Nəsimi";7565
2025-01-21 00:00:00,000;"Nəsimi";10871
2025-01-22 00:00:00,000;"Nəsimi";10592
2025-01-23 00:00:00,000;"Nəsimi";10415
2025-01-24 00:00:00,000;"Nəsimi";11079
2025-01-25 00:00:00,000;"Nəsimi";8353
2025-01-26 00:00:00,000;"Nəsimi";6216
2025-01-27 00:00:00,000;"Nəsimi";10442
2025-01-28 00:00:00,000;"Nəsimi";10611
2025-01-29 00:00:00,000;"Nəsimi";8324
2025-01-30 00:00:00,000;"Nəsimi";10747
2025-01-31 00:00:00,000;"Nəsimi";11365
2025-02-01 00:00:00,000;"Nəsimi";8509
2025-02-02 00:00:00,000;"Nəsimi";6735
2025-02-03 00:00:00,000;"Nəsimi";10527
2025-02-04 00:00:00,000;"Nəsimi";10392
2025-02-05 00:00:00,000;"Nəsimi";9585
2025-02-06 00:00:00,000;"Nəsimi";9657
2025-02-07 00:00:00,000;"Nəsimi";9068
2025-02-08 00:00:00,000;"Nəsimi";6609
2025-02-09 00:00:00,000;"Nəsimi";5578
2025-02-10 00:00:00,000;"Nəsimi";10078
2025-02-11 00:00:00,000;"Nəsimi";10156
2025-02-12 00:00:00,000;"Nəsimi";10420
2025-02-13 00:00:00,000;"Nəsimi";10312
2025-02-14 00:00:00,000;"Nəsimi";10708
2025-02-15 00:00:00,000;"Nəsimi";8593
2025-02-16 00:00:00,000;"Nəsimi";7537
2025-02-17 00:00:00,000;"Nəsimi";11307
2025-02-18 00:00:00,000;"Nəsimi";10963
2025-02-19 00:00:00,000;"Nəsimi";11180
2025-02-20 00:00:00,000;"Nəsimi";10447
2025-02-21 00:00:00,000;"Nəsimi";9657
2025-02-22 00:00:00,000;"Nəsimi";7145
2025-02-23 00:00:00,000;"Nəsimi";7862
2025-02-24 00:00:00,000;"Nəsimi";9245
2025-02-25 00:00:00,000;"Nəsimi";10634
2025-02-26 00:00:00,000;"Nəsimi";11006
2025-02-27 00:00:00,000;"Nəsimi";10777
2025-02-28 00:00:00,000;"Nəsimi";11793
2025-03-01 00:00:00,000;"Nəsimi";7210
2025-03-02 00:00:00,000;"Nəsimi";6460
2025-03-03 00:00:00,000;"Nəsimi";11411
2025-03-04 00:00:00,000;"Nəsimi";11496
2025-03-05 00:00:00,000;"Nəsimi";11790
2025-03-06 00:00:00,000;"Nəsimi";11884
2025-03-07 00:00:00,000;"Nəsimi";12724
2025-03-08 00:00:00,000;"Nəsimi";9486
2025-03-09 00:00:00,000;"Nəsimi";7405
2025-03-10 00:00:00,000;"Nəsimi";12107
2025-03-11 00:00:00,000;"Nəsimi";12084
2025-03-12 00:00:00,000;"Nəsimi";11810
2025-03-13 00:00:00,000;"Nəsimi";11802
2025-03-14 00:00:00,000;"Nəsimi";12172
2025-03-15 00:00:00,000;"Nəsimi";9392
2025-03-16 00:00:00,000;"Nəsimi";7151
2025-03-17 00:00:00,000;"Nəsimi";11743
2025-03-18 00:00:00,000;"Nəsimi";11613
2025-03-19 00:00:00,000;"Nəsimi";10381
2025-03-20 00:00:00,000;"Nəsimi";4464
2025-03-21 00:00:00,000;"Nəsimi";4586
2025-03-22 00:00:00,000;"Nəsimi";5364
2025-03-23 00:00:00,000;"Nəsimi";5132
2025-03-24 00:00:00,000;"Nəsimi";6159
2025-03-25 00:00:00,000;"Nəsimi";7421
2025-03-26 00:00:00,000;"Nəsimi";7876
2025-03-27 00:00:00,000;"Nəsimi";7479
2025-03-28 00:00:00,000;"Nəsimi";8312
2025-03-29 00:00:00,000;"Nəsimi";7135
2025-03-30 00:00:00,000;"Nəsimi";6447
2025-03-31 00:00:00,000;"Nəsimi";7746
2025-04-01 00:00:00,000;"Nəsimi";11841
2025-04-02 00:00:00,000;"Nəsimi";11812
2025-04-03 00:00:00,000;"Nəsimi";11882
2025-04-04 00:00:00,000;"Nəsimi";12189
2025-04-05 00:00:00,000;"Nəsimi";9306
2025-04-06 00:00:00,000;"Nəsimi";8061
2025-04-07 00:00:00,000;"Nəsimi";11920
2025-04-08 00:00:00,000;"Nəsimi";11932
2025-04-09 00:00:00,000;"Nəsimi";11636
2025-04-10 00:00:00,000;"Nəsimi";10593
2025-04-11 00:00:00,000;"Nəsimi";11640
2025-04-12 00:00:00,000;"Nəsimi";8902
2025-04-13 00:00:00,000;"Nəsimi";7080
2025-04-14 00:00:00,000;"Nəsimi";10456
